image_a,image_b,source_id_a,source_id_b,grade_a,grade_b,class_a,class_b,dhash_distance,relationship_type,resolution_status
train/Grade 3/42_jpg.rf.14627ba27fd1b27bb6cecf657f6abbc3.jpg,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,42_jpg,52151375_2362088160678153_4055269135465054208_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.321592442e76a2e720ed026a0d21c471.jpg,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,42_jpg,42_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/42_jpg.rf.321592442e76a2e720ed026a0d21c471.jpg,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,42_jpg,52151375_2362088160678153_4055269135465054208_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,42_jpg,42_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,42_jpg,51795551_387825175429049_5388304199618396160_n_jpg,2,2,Grade 3,Grade 3,3,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 3/52940660_966274583562322_8984757067071881216_n_jpg.rf.15ccb0b2e535d3b6b90f2091587e8f36.jpg,42_jpg,52940660_966274583562322_8984757067071881216_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 3/53323459_2396396807256877_8878559465192816640_n_jpg.rf.288002c3f2d8423fff2f3625e67503ba.jpg,42_jpg,53323459_2396396807256877_8878559465192816640_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 4/51677707_318598352100507_1141860632379785216_n_jpg.rf.51b58c2774e25865d866b6944f6ad76d.jpg,42_jpg,51677707_318598352100507_1141860632379785216_n_jpg,2,3,Grade 3,Grade 4,4,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/42_jpg.rf.d8c66b384d2ef09458df0b2fd1dc2a62.jpg,train/Grade 4/52590332_933677237022401_4422700044289835008_n_jpg.rf.286917fdfb189473d2c8a10d33454bcd.jpg,42_jpg,52590332_933677237022401_4422700044289835008_n_jpg,2,3,Grade 3,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,42_jpg,51795551_387825175429049_5388304199618396160_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train/Grade 3/52151375_2362088160678153_4055269135465054208_n_jpg.rf.a03468a09b4827233ae390c6107deb64.jpg,42_jpg,52151375_2362088160678153_4055269135465054208_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/42_jpg.rf.f674b253511d6a7ce9fa1206bcb91a12.jpg,train/Grade 4/52590332_933677237022401_4422700044289835008_n_jpg.rf.286917fdfb189473d2c8a10d33454bcd.jpg,42_jpg,52590332_933677237022401_4422700044289835008_n_jpg,2,3,Grade 3,Grade 4,4,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/441_jpg.rf.190c2ce21241a721add23ec8e756407e.jpg,train/Grade 3/441_jpg.rf.2d3b815835ab9b81376be4f3b39a4710.jpg,441_jpg,441_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/441_jpg.rf.271ac5185d51d7e3e5e046f87fb119eb.jpg,train/Grade 3/441_jpg.rf.977c17af6caf2262e3d71c57c0e6437a.jpg,441_jpg,441_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/441_jpg.rf.977c17af6caf2262e3d71c57c0e6437a.jpg,valid/Grade 3/468_jpg.rf.0fa4babc1651d77ec29c30c252968aee.jpg,441_jpg,468_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/4493578528152659698_jpg.rf.0e61f299847997ef9c3409ae1487b42d.jpg,train/Grade 3/4493578528152659698_jpg.rf.48dd4fac64057f4addbfceffa3575c48.jpg,4493578528152659698_jpg,4493578528152659698_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/4493578528152659698_jpg.rf.0e61f299847997ef9c3409ae1487b42d.jpg,train/Grade 3/52290072_288278388503662_4626597947310604288_n_jpg.rf.6dbfd6ed56bd758d4ebb0cbb32f2e18a.jpg,4493578528152659698_jpg,52290072_288278388503662_4626597947310604288_n_jpg,2,2,Grade 3,Grade 3,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/4493578528152659698_jpg.rf.173845bf6d8d8df897e5445bd3a0133c.jpg,train/Grade 3/4493578528152659698_jpg.rf.cdf281f7c72e3b3d99b82675105c7b06.jpg,4493578528152659698_jpg,4493578528152659698_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/4493578528152659698_jpg.rf.173845bf6d8d8df897e5445bd3a0133c.jpg,train/Grade 3/52290072_288278388503662_4626597947310604288_n_jpg.rf.a58eb01a7f2b291db19a4a5088db650b.jpg,4493578528152659698_jpg,52290072_288278388503662_4626597947310604288_n_jpg,2,2,Grade 3,Grade 3,2,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/4493578528152659698_jpg.rf.48dd4fac64057f4addbfceffa3575c48.jpg,train/Grade 3/52290072_288278388503662_4626597947310604288_n_jpg.rf.6dbfd6ed56bd758d4ebb0cbb32f2e18a.jpg,4493578528152659698_jpg,52290072_288278388503662_4626597947310604288_n_jpg,2,2,Grade 3,Grade 3,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/4493578528152659698_jpg.rf.cdf281f7c72e3b3d99b82675105c7b06.jpg,train/Grade 3/52290072_288278388503662_4626597947310604288_n_jpg.rf.a58eb01a7f2b291db19a4a5088db650b.jpg,4493578528152659698_jpg,52290072_288278388503662_4626597947310604288_n_jpg,2,2,Grade 3,Grade 3,1,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/4493578528152659698_jpg.rf.ff30c7043cfb6f8d58c10b3b973b19c7.jpg,train/Grade 3/52290072_288278388503662_4626597947310604288_n_jpg.rf.0e07b568a17cfb51602f1494bc4b2e6d.jpg,4493578528152659698_jpg,52290072_288278388503662_4626597947310604288_n_jpg,2,2,Grade 3,Grade 3,0,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/44_jpg.rf.0477bd1c9f03f2bf46b8db9cd42a944f.jpg,train/Grade 3/44_jpg.rf.1e8853fa9ce869f580badc2651746e75.jpg,44_jpg,44_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/451_jpg.rf.876f609ab13f50b8067b04105d857fbb.jpg,train/Grade 3/451_jpg.rf.cc59ea87bc79085c044d375e46ccdb57.jpg,451_jpg,451_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/451_jpg.rf.876f609ab13f50b8067b04105d857fbb.jpg,train/Grade 3/451_jpg.rf.ecfe18cceba9f70c9b943517f23dffda.jpg,451_jpg,451_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/452_jpg.rf.5800101303cd14574017b73680cce3d1.jpg,train/Grade 3/452_jpg.rf.eac38784b8fd02415081f4f0896b31e5.jpg,452_jpg,452_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/453_jpg.rf.09f27473e817d86268c57207caac88e8.jpg,train/Grade 3/453_jpg.rf.211ec7b04a5f52ffd359e4f3a41cbde8.jpg,453_jpg,453_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/453_jpg.rf.0cbd48dade3c1d39a2ff9ce337367525.jpg,train/Grade 3/453_jpg.rf.3f1dd75f90b857e8b276b4468eaa0129.jpg,453_jpg,453_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/456_jpg.rf.336fdff94e22e4079917d2386d3b17ac.jpg,train/Grade 3/456_jpg.rf.bd9494f8473917d3380b63bdf93e3286.jpg,456_jpg,456_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/456_jpg.rf.4e870cbb17984f08fd9bec3f187c1229.jpg,train/Grade 3/456_jpg.rf.854dc09c24da91befe98a4556b24b7ca.jpg,456_jpg,456_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/456_jpg.rf.4e870cbb17984f08fd9bec3f187c1229.jpg,train/Grade 3/456_jpg.rf.ed59426a5addd47e2f469bc7b0c34f67.jpg,456_jpg,456_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/456_jpg.rf.854dc09c24da91befe98a4556b24b7ca.jpg,train/Grade 3/456_jpg.rf.ed59426a5addd47e2f469bc7b0c34f67.jpg,456_jpg,456_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/457_jpg.rf.213785a74f68fc6496187a401c0ebb70.jpg,train/Grade 3/457_jpg.rf.9c10d158dc2040cbeee0a474c7ba5401.jpg,457_jpg,457_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/457_jpg.rf.2862c0cde599d7e3efa6f9eb85bf6517.jpg,train/Grade 3/457_jpg.rf.7ff51c4cfce0eb59b38c42d4a666c7c5.jpg,457_jpg,457_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/458_jpg.rf.2d724b98a571a84d828936214fc8038d.jpg,train/Grade 3/458_jpg.rf.59d97845754037b8afb62d57079517f7.jpg,458_jpg,458_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/458_jpg.rf.4f1afcd908006835062af797a23b82d3.jpg,train/Grade 3/458_jpg.rf.e87ba210aea57c5a0bbbc4ef84388590.jpg,458_jpg,458_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/482_jpg.rf.21077bd6e9461a605c32ea087cc29bd7.jpg,train/Grade 3/482_jpg.rf.fa097540995527babd97f1d75a538be8.jpg,482_jpg,482_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/482_jpg.rf.21077bd6e9461a605c32ea087cc29bd7.jpg,train/Grade 3/482_jpg.rf.ffde41e9b3876f19fa0fade3cf3ebeee.jpg,482_jpg,482_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/482_jpg.rf.fa097540995527babd97f1d75a538be8.jpg,train/Grade 3/482_jpg.rf.ffde41e9b3876f19fa0fade3cf3ebeee.jpg,482_jpg,482_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/486_jpg.rf.14ec83f48a8b3158c170ae380912aead.jpg,train/Grade 3/486_jpg.rf.ab3a097b7ddd8192cf3dd0c511ffa6e5.jpg,486_jpg,486_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/486_jpg.rf.1af4fe194ef9ace6b74e1ac41836f42f.jpg,train/Grade 3/486_jpg.rf.4687d7b71465052587754dfaf372d146.jpg,486_jpg,486_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/486_jpg.rf.6696ef5aa35a78b023b007a9a2007571.jpg,train/Grade 3/486_jpg.rf.eab5aded6eb09b181f4f38632f53dd02.jpg,486_jpg,486_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/487_jpg.rf.2a903ebf066d0b726cdd9c9a0a94725a.jpg,train/Grade 3/487_jpg.rf.43a286be8f0f5f19bcb41ba34d73217e.jpg,487_jpg,487_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/487_jpg.rf.2a903ebf066d0b726cdd9c9a0a94725a.jpg,train/Grade 3/487_jpg.rf.835c393482ec4821c5331ec70022ab16.jpg,487_jpg,487_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/487_jpg.rf.43a286be8f0f5f19bcb41ba34d73217e.jpg,train/Grade 3/487_jpg.rf.835c393482ec4821c5331ec70022ab16.jpg,487_jpg,487_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/487_jpg.rf.43a286be8f0f5f19bcb41ba34d73217e.jpg,train/Grade 3/487_jpg.rf.afa4e7675802010ad9ac8aec0c90f264.jpg,487_jpg,487_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/487_jpg.rf.835c393482ec4821c5331ec70022ab16.jpg,train/Grade 3/487_jpg.rf.afa4e7675802010ad9ac8aec0c90f264.jpg,487_jpg,487_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/498_jpg.rf.4a19e7ddb5a8232615408ebb75bc4b44.jpg,train/Grade 3/498_jpg.rf.b99206f307e3e70ba62657d783da7bd9.jpg,498_jpg,498_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/498_jpg.rf.4a19e7ddb5a8232615408ebb75bc4b44.jpg,train/Grade 3/498_jpg.rf.ec7d59013457efff59439d4b6cff6e83.jpg,498_jpg,498_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/498_jpg.rf.b99206f307e3e70ba62657d783da7bd9.jpg,train/Grade 3/498_jpg.rf.ec7d59013457efff59439d4b6cff6e83.jpg,498_jpg,498_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/49_JPG.rf.6665bfd4c7f61fb92028cc19a99ccd11.jpg,train/Grade 3/49_JPG.rf.ed4464a94c943f12a7b586c2cad3e5fd.jpg,49_JPG,49_JPG,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/501270_jpg.rf.6378305656b6404dc614d2a4fdd2c774.jpg,train/Grade 3/501270_jpg.rf.832bcd565e8ec1bd2020ef8d754106a7.jpg,501270_jpg,501270_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/501_jpg.rf.1676dae679d0cf96e07f44db48e5e78c.jpg,train/Grade 3/501_jpg.rf.17a2cd9d2bde5548464378dfd14aebf8.jpg,501_jpg,501_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/509_jpg.rf.1d2bdfe4bb88f7271e9c2f4eff6d1db3.jpg,train/Grade 3/509_jpg.rf.81550dcf271c0dba018b7c795868ca17.jpg,509_jpg,509_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/509_jpg.rf.1f44394d31dd0dc788eaaf3991ceec53.jpg,train/Grade 3/509_jpg.rf.5526c96f98ff2f1727bbafda52a0c5dc.jpg,509_jpg,509_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/50_JPG.rf.3f5c99e5d0e44923dc521344ff4d0fd1.jpg,train/Grade 3/50_JPG.rf.45983c8e84e85bb4c9007644e1104098.jpg,50_JPG,50_JPG,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51567868_1024401847743690_2713987841477574656_n_jpg.rf.07f5d9c20db565480d23a31ad5ecdefd.jpg,train/Grade 3/51567868_1024401847743690_2713987841477574656_n_jpg.rf.b3fcf1a19f0d34ceabd89e79bdba00e8.jpg,51567868_1024401847743690_2713987841477574656_n_jpg,51567868_1024401847743690_2713987841477574656_n_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51567868_1024401847743690_2713987841477574656_n_jpg.rf.d3111c212b7fe0cb420bf1bdc2404543.jpg,train/Grade 3/51567868_1024401847743690_2713987841477574656_n_jpg.rf.eba11382d0b866bf389a30326bfd8485.jpg,51567868_1024401847743690_2713987841477574656_n_jpg,51567868_1024401847743690_2713987841477574656_n_jpg,2,2,Grade 3,Grade 3,3,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51608202_540873169654642_8922852337635033088_n_jpg.rf.614838d9330280be929ddb8f2dcbd225.jpg,train/Grade 3/51608202_540873169654642_8922852337635033088_n_jpg.rf.810923afe3ec375f396c5398b3614830.jpg,51608202_540873169654642_8922852337635033088_n_jpg,51608202_540873169654642_8922852337635033088_n_jpg,2,2,Grade 3,Grade 3,0,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51664948_353656301890219_8952929980724019200_n_jpg.rf.689132b7d680dc2874f786cbca4f7a93.jpg,train/Grade 3/51664948_353656301890219_8952929980724019200_n_jpg.rf.a1e669a8303ecc18877c72feb24d8e36.jpg,51664948_353656301890219_8952929980724019200_n_jpg,51664948_353656301890219_8952929980724019200_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51664948_353656301890219_8952929980724019200_n_jpg.rf.a27efc93ab6331c235ee690544d81fc7.jpg,train/Grade 3/51664948_353656301890219_8952929980724019200_n_jpg.rf.a4ec714075e74b99a931e9e3f9d3323b.jpg,51664948_353656301890219_8952929980724019200_n_jpg,51664948_353656301890219_8952929980724019200_n_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.9bff96a5063820db39801f30098f3d9a.jpg,train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.a01d71cd1a28eb5ac90603cfb6441ccc.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,51754591_2131917850178589_3095084442885029888_n_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.9bff96a5063820db39801f30098f3d9a.jpg,train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.c9e0206d784c67fa0b300cf3bb97f1f2.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,51754591_2131917850178589_3095084442885029888_n_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.9bff96a5063820db39801f30098f3d9a.jpg,train/Grade 4/52985842_2191114764444546_3837081889135394816_n_jpg.rf.f62db499ff7efeecf5ce1811bcd45dff.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,52985842_2191114764444546_3837081889135394816_n_jpg,2,3,Grade 3,Grade 4,2,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.a01d71cd1a28eb5ac90603cfb6441ccc.jpg,train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.c9e0206d784c67fa0b300cf3bb97f1f2.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,51754591_2131917850178589_3095084442885029888_n_jpg,2,2,Grade 3,Grade 3,2,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.a01d71cd1a28eb5ac90603cfb6441ccc.jpg,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.bac079451e458b49c63f01eca6d253e7.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,51758604_536049470222332_2162260324068098048_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.a01d71cd1a28eb5ac90603cfb6441ccc.jpg,train/Grade 4/52985842_2191114764444546_3837081889135394816_n_jpg.rf.f62db499ff7efeecf5ce1811bcd45dff.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,52985842_2191114764444546_3837081889135394816_n_jpg,2,3,Grade 3,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.c9e0206d784c67fa0b300cf3bb97f1f2.jpg,train/Grade 4/52985842_2191114764444546_3837081889135394816_n_jpg.rf.f62db499ff7efeecf5ce1811bcd45dff.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,52985842_2191114764444546_3837081889135394816_n_jpg,2,3,Grade 3,Grade 4,3,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.ce64c416f3a2e14d67d1b52afc821cc7.jpg,train/Grade 3/51795551_387825175429049_5388304199618396160_n_jpg.rf.4a211a48ec55eedf57405ebf9254c6eb.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,51795551_387825175429049_5388304199618396160_n_jpg,2,2,Grade 3,Grade 3,3,TYPE_2_DIFF_SOURCE_SAME_CLASS,MONITORED_SAME_CLASS_SIMILARITY
train/Grade 3/51754591_2131917850178589_3095084442885029888_n_jpg.rf.ce64c416f3a2e14d67d1b52afc821cc7.jpg,train/Grade 4/4039916766432702719_jpg.rf.4712014877a507c1169aa3103a2b1e56.jpg,51754591_2131917850178589_3095084442885029888_n_jpg,4039916766432702719_jpg,2,3,Grade 3,Grade 4,4,TYPE_3_DIFF_SOURCE_DIFF_CLASS,FLAGGED_CROSS_CLASS_AMBIGUITY
train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.39a64934a3e9c8629418e179b1669500.jpg,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.bac079451e458b49c63f01eca6d253e7.jpg,51758604_536049470222332_2162260324068098048_n_jpg,51758604_536049470222332_2162260324068098048_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.740d0ccd9b671eb47d2147cf9f8de64a.jpg,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.f131cdb90356cebc8fb3da763540487d.jpg,51758604_536049470222332_2162260324068098048_n_jpg,51758604_536049470222332_2162260324068098048_n_jpg,2,2,Grade 3,Grade 3,4,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.e322de9742b2656c85c8e11f7ca72235.jpg,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.f131cdb90356cebc8fb3da763540487d.jpg,51758604_536049470222332_2162260324068098048_n_jpg,51758604_536049470222332_2162260324068098048_n_jpg,2,2,Grade 3,Grade 3,1,TYPE_1_SAME_SOURCE_GROUP,RESOLVED_BY_GROUP_SPLITTING
