image_1,split_1,class_1,image_2,split_2,class_2,match_type,cross_split_leakage,cross_class_conflict,dhash_hamming_distance
train/Grade 1/303565_jpg.rf.1cbd8392a6138cf6724bb11c324e3fd2.jpg,train,Grade 1,train/Grade 1/303565_jpg.rf.2b3e024a4a55e76de1777a0fe27f6d3d.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/303565_jpg.rf.1cbd8392a6138cf6724bb11c324e3fd2.jpg,train,Grade 1,train/Grade 1/303565_jpg.rf.5063de290ddf562786aff68b4e1d51f4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/303565_jpg.rf.2b3e024a4a55e76de1777a0fe27f6d3d.jpg,train,Grade 1,train/Grade 1/303565_jpg.rf.5063de290ddf562786aff68b4e1d51f4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/304573_jpg.rf.23dcd5c6237990a5c9d95911a132ab82.jpg,train,Grade 3,train/Grade 3/304573_jpg.rf.60af3fe32b7184825fd6f4d4a3dd4c8e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/302554_jpg.rf.38ff1880683b801b475f98e4b56d8dc3.jpg,train,Grade 3,train/Grade 3/302554_jpg.rf.bc216d6a45055d22afe17a985e1f70fd.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.740d0ccd9b671eb47d2147cf9f8de64a.jpg,train,Grade 3,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.f131cdb90356cebc8fb3da763540487d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.e322de9742b2656c85c8e11f7ca72235.jpg,train,Grade 3,train/Grade 3/51758604_536049470222332_2162260324068098048_n_jpg.rf.f131cdb90356cebc8fb3da763540487d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/312_jpg.rf.ee5ec7fe4cecedd03b418ffcd4f4f12e.jpg,train,Grade 2,train/Grade 3/311_jpg.rf.4366b5bd0b534fe5590a085c6884ba86.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,True,4.0
train/Grade 3/302990_jpg.rf.b6f276f77fa3a72770613c033a5036e7.jpg,train,Grade 3,train/Grade 3/302990_jpg.rf.f4746f0bb1a0eb1fda546fecfc52f102.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/349_jpg.rf.21defbb65986e52961683f6fccf6544f.jpg,train,Grade 4,train/Grade 4/349_jpg.rf.8eafe426f111cd1e39bc41b2caf425b1.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/303917_jpg.rf.6218dc0d5998fb906edd19e96013e9e2.jpg,train,Grade 3,train/Grade 3/303917_jpg.rf.e0f93a3cf2526507472180e43cdf0ac3.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/50_jpg.rf.34f832c344aaec19e8242fa4d7ec5e41.jpg,train,Grade 1,train/Grade 1/50_jpg.rf.aa011a59d0ad895d4e4b5384bb20d162.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 1/303698_jpg.rf.1ce4498da22d393bff2ecd099de890ee.jpg,train,Grade 1,train/Grade 1/303698_jpg.rf.4ee74b1e1c734319d367472ba7691bf5.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/161_jpg.rf.da37fda52d626285cc9e05a9b2ae2d05.jpg,train,Grade 2,train/Grade 2/161_jpg.rf.e6cfaf2fb9efc3e258788f47aa2d2f8b.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 1/305374_jpg.rf.14766dcaa45cb71f24d24622788838ea.jpg,train,Grade 1,train/Grade 1/305374_jpg.rf.2adee36c60091ffcb9dd61df87050657.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/301965_jpg.rf.8be645f0c77b17157a0794cb6c173d8c.jpg,train,Grade 4,train/Grade 4/301965_jpg.rf.f6c9b6f20702ff9030c776f43b2965ef.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/301965_jpg.rf.8be645f0c77b17157a0794cb6c173d8c.jpg,train,Grade 4,train/Grade 4/302249_jpg.rf.71f7a6e18bae1b66876d0a0ea010314b.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/301965_jpg.rf.8be645f0c77b17157a0794cb6c173d8c.jpg,train,Grade 4,train/Grade 4/302249_jpg.rf.94fccc97bc96fde53f33cb896094d198.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/301965_jpg.rf.f6c9b6f20702ff9030c776f43b2965ef.jpg,train,Grade 4,train/Grade 4/302249_jpg.rf.71f7a6e18bae1b66876d0a0ea010314b.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/301965_jpg.rf.f6c9b6f20702ff9030c776f43b2965ef.jpg,train,Grade 4,train/Grade 4/302249_jpg.rf.94fccc97bc96fde53f33cb896094d198.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/302249_jpg.rf.71f7a6e18bae1b66876d0a0ea010314b.jpg,train,Grade 4,train/Grade 4/302249_jpg.rf.94fccc97bc96fde53f33cb896094d198.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/305374_jpg.rf.57f32613cb1aee4147321278c71c0bea.jpg,train,Grade 1,train/Grade 1/305374_jpg.rf.afbb57ab5aac44b6a69d411003b234ed.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/304615_jpg.rf.5fad8f01eb941d271c985a7535b8d25c.jpg,train,Grade 2,train/Grade 2/304615_jpg.rf.70d136716197947c9c384da96556d739.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 2/304615_jpg.rf.5fad8f01eb941d271c985a7535b8d25c.jpg,train,Grade 2,train/Grade 2/304615_jpg.rf.744dc36ed4d24769b1c160411b4519c4.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/305384_jpg.rf.a97fd715dc882ae878a04a0e609ab0a1.jpg,train,Grade 1,train/Grade 1/305384_jpg.rf.eb5ad3d89436fdc977d6b4ac00883917.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/301956_jpg.rf.503fddaa64bd103e390b3cd0cae1be34.jpg,train,Grade 2,train/Grade 2/301956_jpg.rf.a1ba735bdfc0c866d5b58c1a6d614af0.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/106_jpg.rf.32ef3f71a04e4987ab84432a9e69ed50.jpg,train,Grade 3,train/Grade 3/106_jpg.rf.9b0f039dc804f1de0974e65d054c3f21.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/20_jpg.rf.b1cc0b88ab8ecfd47aadc42879789cd9.jpg,train,Grade 3,train/Grade 3/2_png.rf.6ae436515173641fb6a1f08be9d774d8.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/305232_jpg.rf.2b19fb5f1617d10683dfad50603131f9.jpg,train,Grade 3,train/Grade 3/305232_jpg.rf.c8039c6b6fba14ed339c56551539e7f6.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/305479_jpg.rf.923906949c5b9a8f488c9b127292830e.jpg,train,Grade 1,train/Grade 1/305479_jpg.rf.d5a96bc4fe503f1ae837ace44a5fdb3a.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 3/303880_jpg.rf.8badede955851f6d1b1721907facbc8e.jpg,train,Grade 3,train/Grade 3/303880_jpg.rf.d9abac29141519e28c8ae18f77c6d55e.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/305774_jpg.rf.6addf46ec1999574663fd206cdcf59ef.jpg,train,Grade 1,train/Grade 1/305774_jpg.rf.9b1971928e7082da1269d0ce4b36d596.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/305019_jpg.rf.3914a25d8f8a02020ff2aaa348f15d54.jpg,train,Grade 3,train/Grade 3/305019_jpg.rf.727eaf5ce892d483202101b2f4370e8f.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/306053_jpg.rf.a3896450b82c80af5421500f6a79f7fd.jpg,train,Grade 1,train/Grade 1/306053_jpg.rf.d2087e830a920c325b1bdaa1b16e00f5.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/302173_jpg.rf.daf8dd4562791006af4fb9c819c05233.jpg,train,Grade 4,train/Grade 4/302173_jpg.rf.ed8aecc26925292b39f8051f6e46ffb4.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/306058_jpg.rf.4be97ee1af045fe2e42103891767fa91.jpg,train,Grade 1,train/Grade 1/306058_jpg.rf.f4b2e1f4dabb0404a39c0010a4868076.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/98_jpg.rf.53ba0b313eb6c5d3737e2ae043273fd3.jpg,train,Grade 4,train/Grade 4/98_jpg.rf.8ede34ede742e312141e425bf15f2cf7.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/305706_jpg.rf.08c21e4c18dce0b5d2f5458b3005f7c2.jpg,train,Grade 3,train/Grade 3/305706_jpg.rf.4a232f05b78b4b6d20fcbef08815d138.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/305706_jpg.rf.08c21e4c18dce0b5d2f5458b3005f7c2.jpg,train,Grade 3,train/Grade 3/305706_jpg.rf.9ffd4285b232d64b2cb766be45798d78.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/305706_jpg.rf.4a232f05b78b4b6d20fcbef08815d138.jpg,train,Grade 3,train/Grade 3/305706_jpg.rf.9ffd4285b232d64b2cb766be45798d78.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/301477_jpg.rf.3b93287f4c4eb30c15c704fb60a81b32.jpg,train,Grade 2,train/Grade 2/301477_jpg.rf.7756d06bc2f2494b391ca4d13a02420d.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/301329_jpg.rf.2db5fb89eb86e11e1e884a3d7684dd58.jpg,train,Grade 3,train/Grade 3/301329_jpg.rf.6b3963a332e33c392d1031f3bfe70ceb.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 4/303330_jpg.rf.37089ec326d53c10717ecf49fd5a3326.jpg,train,Grade 4,train/Grade 4/303330_jpg.rf.42662c08e6ddfc6c0f689b10e7689d8f.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/454_jpg.rf.4b9d5d19f2f64d95f7d017561ad25a28.jpg,train,Grade 4,train/Grade 4/454_jpg.rf.93fa7b223c4c57bb18b2d91cece42d21.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/306154_jpg.rf.030e98e4d6f8349e659cc22735f382d4.jpg,train,Grade 1,train/Grade 1/306154_jpg.rf.9d169d54d9146eff4d0b93a27c4ac9d3.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 1/306183_jpg.rf.03ad08e2ae4aab23c74a1c16b4ae30c4.jpg,train,Grade 1,train/Grade 1/306183_jpg.rf.ff8bfadf627d70cfa1e088f9d42b6f45.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/304242_jpg.rf.66bbab8ba697da44723c771133276150.jpg,train,Grade 3,train/Grade 3/304242_jpg.rf.df0e4fc318a2120ce8c01be23e234e4d.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/52970995_426417371436683_7545621660573892608_n_jpg.rf.7df0a68c4a5f01c34a34e58cefe017cd.jpg,train,Grade 3,train/Grade 3/52970995_426417371436683_7545621660573892608_n_jpg.rf.ef6c952361801ec0d4f10d09fc503567.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/206_jpg.rf.453289aa471a0317bbabca080602eb65.jpg,train,Grade 4,train/Grade 4/206_jpg.rf.478c297d37af5e0c44877bf9ce396bff.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 1/30_jpg.rf.2f6a4406a23808b3414b29048d2c4c81.jpg,train,Grade 1,train/Grade 1/30_jpg.rf.fbf9afab4912cffdf3b0c54004ee7dcf.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/509_jpg.rf.1f44394d31dd0dc788eaaf3991ceec53.jpg,train,Grade 3,train/Grade 3/509_jpg.rf.5526c96f98ff2f1727bbafda52a0c5dc.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/51608202_540873169654642_8922852337635033088_n_jpg.rf.614838d9330280be929ddb8f2dcbd225.jpg,train,Grade 3,train/Grade 3/51608202_540873169654642_8922852337635033088_n_jpg.rf.810923afe3ec375f396c5398b3614830.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/431_jpg.rf.a893afd7c6b125ae1bf5354d7fc4ba5f.jpg,train,Grade 4,train/Grade 4/431_jpg.rf.f6aca44d59da573e3a3c92bc8b8076c7.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/4916270068439552632_jpg.rf.6026899dd72c919efde97ba0aa033889.jpg,train,Grade 4,train/Grade 4/51828252_1926211384175067_24937331739852800_n_jpg.rf.cc5f3576157a8facbe512c0674489df0.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/30_jpg.rf.50e1b45ea6d575c3b903781763c4d732.jpg,train,Grade 1,train/Grade 1/30_jpg.rf.d1bf99f2635a5039a48e7d6c4dfe41ba.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/343_jpg.rf.331650b507467d884afed05a2ff79f8d.jpg,train,Grade 1,train/Grade 1/343_jpg.rf.dfa6f4a60dad413d088fe6d6ea4ec6a8.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/347_jpg.rf.89413972a0c0fcaef1fc002cb572f1f3.jpg,train,Grade 1,train/Grade 1/347_jpg.rf.fe52755292aa62455d7cebc1c512e9e4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 1/347_jpg.rf.cd2a41e62402b577565f7313145a7bf2.jpg,train,Grade 1,train/Grade 1/347_jpg.rf.fe8c66c1a241565734e0cde2e06183a2.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 2/301115_jpg.rf.3db2e483fc467e85fdb04e88da3e068f.jpg,train,Grade 2,train/Grade 2/301115_jpg.rf.5f227598be0adb77e14e4208acfb31ac.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/302987_jpg.rf.3725d277b38a125d3efee9c8f851f26f.jpg,train,Grade 3,train/Grade 3/302987_jpg.rf.a1d2110cfd6ae4f8c359e286cebb3797.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/303611_jpg.rf.2ffe3c0a649b13721eaff8f387372db2.jpg,train,Grade 3,train/Grade 3/303611_jpg.rf.517151cc0adb5b7e429befba72295a31.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 1/360_jpg.rf.c45643c08499f976af7c14de2d2b57b8.jpg,train,Grade 1,train/Grade 1/360_jpg.rf.f363b2b5898309a082837371760940b4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/37_jpg.rf.731c5d0c65f88fb972b7051f7123690e.jpg,train,Grade 1,train/Grade 1/37_jpg.rf.d9e2990f3fb1d20b81f0a1ef7a76bab4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/304829_jpg.rf.1a21a94ca53fbab701bcf2506366c597.jpg,train,Grade 4,train/Grade 4/304829_jpg.rf.e319f040fa9b7386d08aec99afbcba91.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/378_jpg.rf.1b1548004a32338d66b7a83b2da3e6c1.jpg,train,Grade 3,train/Grade 3/378_jpg.rf.28e76c108de3cb370fe84ca9d8d41da8.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,4.0
train/Grade 4/265_jpg.rf.67faf530324989ec1643ae6cc3bcf2da.jpg,train,Grade 4,train/Grade 4/265_jpg.rf.7453293227558466c9fcd108481a3ba6.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/265_jpg.rf.67faf530324989ec1643ae6cc3bcf2da.jpg,train,Grade 4,train/Grade 4/265_jpg.rf.ec1ae59e94081fd475dc62c089b93d19.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/265_jpg.rf.7453293227558466c9fcd108481a3ba6.jpg,train,Grade 4,train/Grade 4/265_jpg.rf.ec1ae59e94081fd475dc62c089b93d19.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/17_JPG.rf.2a187d15c8c35fcbb7603097ee3766d0.jpg,train,Grade 3,train/Grade 3/17_JPG.rf.5ffdfb95e80d16aa7c2ef467aab8c4cd.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 1/438_jpg.rf.bd8d03d997f459f7202bcb9e5eb04e60.jpg,train,Grade 1,train/Grade 1/438_jpg.rf.f91bae6c4a29e5694ff67996ef819512.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/440_jpg.rf.0b3ab4d6338a8a9a3786014a932e5b91.jpg,train,Grade 1,train/Grade 1/440_jpg.rf.1fafb78b29769c9d2e394e501f3f9777.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/440_jpg.rf.0b3ab4d6338a8a9a3786014a932e5b91.jpg,train,Grade 1,train/Grade 1/440_jpg.rf.c17405517036ecc292166035938762a9.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/440_jpg.rf.1fafb78b29769c9d2e394e501f3f9777.jpg,train,Grade 1,train/Grade 1/440_jpg.rf.c17405517036ecc292166035938762a9.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/301755_jpg.rf.1dc13bc7e53fb9cc7fa30c69141936a8.jpg,train,Grade 2,train/Grade 2/301755_jpg.rf.7accec1f20c893747b47ca37c1c406de.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/429_jpg.rf.407179e4287f7e7a3cbd273451955387.jpg,train,Grade 2,train/Grade 2/429_jpg.rf.61ba12a276d7a8c27c8dfb582147ad7b.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/455_jpg.rf.42326023786d44898a9baaf19b492fcc.jpg,train,Grade 1,train/Grade 1/455_jpg.rf.a01918f108f2222f35d17df639b0c758.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/corn-1200x820_jpg.rf.0dc07ceab0f947a740935d1b7571ce9f.jpg,train,Grade 1,train/Grade 1/corn-1200x820_jpg.rf.8197e8023215dfd47260fd242341ac49.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 4/51858111_2120697521351716_1932841652360052736_n_jpg.rf.632a4a8e1f91bc808cd6820630b2ece9.jpg,train,Grade 4,train/Grade 4/51858111_2120697521351716_1932841652360052736_n_jpg.rf.bda73b7bf942861cf4d7f430760d41cf.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 3/3849135830295494223_jpg.rf.3e82d382e7f890a51da681c07ffad0e9.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.6092fb29486e5fb8baa07c071061b856.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 3/3849135830295494223_jpg.rf.3e82d382e7f890a51da681c07ffad0e9.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.7b14926c63b556fadd962abe9c6b89bf.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/3849135830295494223_jpg.rf.3e82d382e7f890a51da681c07ffad0e9.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.b5ac76e363c995f22cd2dd6470db47af.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.6092fb29486e5fb8baa07c071061b856.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.7b14926c63b556fadd962abe9c6b89bf.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.6092fb29486e5fb8baa07c071061b856.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.b5ac76e363c995f22cd2dd6470db47af.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.7b14926c63b556fadd962abe9c6b89bf.jpg,train,Grade 3,train/Grade 3/52553604_246819646237286_562344848363880448_n_jpg.rf.b5ac76e363c995f22cd2dd6470db47af.jpg,train,Grade 3,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.0c32f45def601c970080ca3469f22a8b.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.8447919162a0e3de047b7b99b5ccc925.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.0c32f45def601c970080ca3469f22a8b.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.9c4b8e479882b6df937f47d1a543625d.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.0c32f45def601c970080ca3469f22a8b.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.e29af827f5c21eae725f5587afcefbda.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.8447919162a0e3de047b7b99b5ccc925.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.9c4b8e479882b6df937f47d1a543625d.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.8447919162a0e3de047b7b99b5ccc925.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.e29af827f5c21eae725f5587afcefbda.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/479_jpg.rf.9c4b8e479882b6df937f47d1a543625d.jpg,train,Grade 1,train/Grade 1/479_jpg.rf.e29af827f5c21eae725f5587afcefbda.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/72_jpg.rf.263a55e5631e47efc81a2ad9f55f1b25.jpg,train,Grade 4,train/Grade 4/72_jpg.rf.3cb190e5836625a31bfb321eea33c554.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/490_jpg.rf.5d87e5cff2a9708857e4273b32c85ace.jpg,train,Grade 1,train/Grade 1/490_jpg.rf.b47baa268371ea19291a3e64dc3eead2.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,3.0
train/Grade 1/491_jpg.rf.540e9ee9e8293891eb78c33d419143be.jpg,train,Grade 1,train/Grade 1/491_jpg.rf.949b2b6fa0cf6e657b206f468250095f.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,2.0
train/Grade 1/52602678_2035901099812024_4298910114632433664_n_jpg.rf.242053551de014afb944f51726e67368.jpg,train,Grade 1,train/Grade 2/2248535364383155415_jpg.rf.8085b6a8a62fe1d3945c49b9ceb4d260.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,True,0.0
train/Grade 2/302198_jpg.rf.1aa92367557b3771919df45581496f3e.jpg,train,Grade 2,train/Grade 2/302198_jpg.rf.c10f06961fb7ccb6ea51308a32bfd3b6.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 2/302198_jpg.rf.1aa92367557b3771919df45581496f3e.jpg,train,Grade 2,train/Grade 2/302198_jpg.rf.f37ef7c3c2b8f8cc1f8c62e69ce2b2dc.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/302198_jpg.rf.c10f06961fb7ccb6ea51308a32bfd3b6.jpg,train,Grade 2,train/Grade 2/302198_jpg.rf.f37ef7c3c2b8f8cc1f8c62e69ce2b2dc.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,1.0
train/Grade 1/52602678_2035901099812024_4298910114632433664_n_jpg.rf.ded58c80aa3305b3b493633ebf05b743.jpg,train,Grade 1,train/Grade 2/2248535364383155415_jpg.rf.b5738a4bf5a4747e4c87c488395ea725.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,True,1.0
train/Grade 1/52602678_2035901099812024_4298910114632433664_n_jpg.rf.ded58c80aa3305b3b493633ebf05b743.jpg,train,Grade 1,train/Grade 2/2248535364383155415_jpg.rf.c47a274802e8cb03664b11348feaaa61.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,True,1.0
train/Grade 2/2248535364383155415_jpg.rf.b5738a4bf5a4747e4c87c488395ea725.jpg,train,Grade 2,train/Grade 2/2248535364383155415_jpg.rf.c47a274802e8cb03664b11348feaaa61.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/52609028_2277834325581089_3465908624981753856_n_jpg.rf.076f8b149cac3727e3e38d517dbb3185.jpg,train,Grade 1,train/Grade 1/52609028_2277834325581089_3465908624981753856_n_jpg.rf.1a82cf3bc61b2dd286692d30e3fbe7d4.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 2/16_jpg.rf.2dbfdc880648ecc101d70a4623215bec.jpg,train,Grade 2,train/Grade 2/16_jpg.rf.c36ada3a363fa1bacdecc561e98d5d1c.jpg,train,Grade 2,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 4/315_jpg.rf.af899e338607660093d91a9f189334b0.jpg,train,Grade 4,train/Grade 4/315_jpg.rf.d56819cdfcfabf948533e30d6ba3a842.jpg,train,Grade 4,NEAR_DUPLICATE_DHASH,False,False,0.0
train/Grade 1/55_jpg.rf.41a6a0440ce5a3b1ae8e90829a952b70.jpg,train,Grade 1,train/Grade 1/55_jpg.rf.de295708ff0533fb7eb184a0cfc84a8c.jpg,train,Grade 1,NEAR_DUPLICATE_DHASH,False,False,4.0
